time,ExtCondensTurbineOP.steam_flow_in_x,ExtCondensTurbineOP.steam_flow_in_y,ExtCondensTurbineOP.steam_flow_side_x,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.electricity_generation_x,ExtCondensTurbineOP.electricity_generation_y,SteamPipelineOP.coal_consumption_hour,SteamPipelineOP.electricity_power_ext,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,ExtCondensTurbineOP.electricity_machine_opt_array_x,ExtCondensTurbineOP.electricity_machine_opt_array_y
2020-12-01 18:00:00,81.55000000000003,82.13583333333332,35.78333333333334,25.83,10.500833333333334,10.520833333333336,23.505594,-0.1925,0.54253871681,70.00000000000108,84.24888888888863,32.69777777777769,27.200531914893503,8.556630000000196,10.313182239952683
2020-12-01 18:01:00,80.31583333333334,82.16916666666667,35.56999999999999,26.305833333333336,10.259166666666667,10.514166666666666,23.988733999999997,0.0275,0.54253871681,70.00000000000108,84.24888888888863,32.69777777777769,27.200531914893503,8.556630000000196,10.313182239952683
2020-12-01 18:02:00,82.58083333333333,82.10416666666666,35.67166666666666,24.584166666666665,10.665833333333332,10.645000000000001,23.677191999999998,-0.3575,0.54253871681,70.00000000000108,84.24888888888863,32.69777777777769,27.200531914893503,8.556630000000196,10.313182239952683
2020-12-01 18:03:00,80.55749999999999,82.25333333333333,34.57416666666666,24.984166666666667,10.389999999999999,10.636666666666668,23.437288,-0.385,0.54253871681,70.00000000000108,84.24888888888863,32.69777777777769,27.200531914893503,8.556630000000196,10.313182239952683
2020-12-01 18:04:00,79.62333333333332,82.42583333333333,33.7875,24.47416666666666,10.366666666666667,10.765833333333333,23.262358000000003,-0.49500000000000005,0.54253871681,69.99999999997053,83.11444444444798,36.71888888889256,28.00723522458923,8.076809999994587,10.136497781915226
2020-12-01 18:05:00,78.37083333333334,77.025,32.32333333333333,24.79583333333333,10.295833333333334,10.834999999999999,23.259026,-0.5775,0.54253871681,69.99999999997053,83.11444444444798,36.71888888889256,28.00723522458923,8.076809999994587,10.136497781915226
2020-12-01 18:06:00,78.07166666666667,73.22500000000001,31.42,24.517500000000002,10.350833333333332,10.931666666666665,23.209046,-0.6050000000000001,0.54253871681,69.99999999997053,83.11444444444798,36.71888888889256,28.00723522458923,8.076809999994587,10.136497781915226
2020-12-01 18:07:00,78.23416666666667,73.53833333333334,31.775833333333335,24.441666666666666,10.378333333333334,11.007499999999999,23.267356,-0.7425,0.397,69.99999999997053,83.11444444444798,36.71888888889256,28.00723522458923,8.076809999994587,10.136497781915226
2020-12-01 18:08:00,77.95166666666667,73.6025,30.705833333333334,24.790833333333335,10.446666666666667,11.015833333333333,23.33233,-0.8250000000000001,0.397,69.99999999997053,83.11444444444798,36.71888888889256,28.00723522458923,8.076809999994587,10.136497781915226
2020-12-01 18:09:00,78.20916666666666,73.85333333333332,31.513333333333332,24.828333333333337,10.420833333333333,11.059166666666664,23.690520000000003,-0.77,0.397,69.99999999997866,81.00000000001948,32.616666666674064,27.967600472819022,8.568673333329011,11.668736549648326
2020-12-01 18:10:00,80.39166666666667,73.61583333333334,32.48583333333334,23.903333333333336,10.688333333333333,11.110833333333332,23.885441999999998,-0.9075000000000001,0.397,69.99999999997866,81.00000000001948,32.616666666674064,27.967600472819022,8.568673333329011,11.668736549648326
2020-12-01 18:11:00,82.34500000000001,75.50333333333333,33.72083333333333,23.228333333333335,10.907499999999999,11.079166666666666,23.807140000000004,-1.3475000000000001,0.397,69.99999999997866,81.00000000001948,32.616666666674064,27.967600472819022,8.568673333329011,11.668736549648326
2020-12-01 18:12:00,82.2325,76.835,33.74166666666667,22.781666666666666,10.892499999999998,11.025,23.878777999999997,-1.32,0.397,69.99999999997866,81.00000000001948,32.616666666674064,27.967600472819022,8.568673333329011,11.668736549648326
2020-12-01 18:13:00,82.40166666666667,82.65916666666666,32.85916666666667,22.81,11.0,11.015833333333333,23.812137999999997,-0.9900000000000001,0.397,69.99999999997866,81.00000000001948,32.616666666674064,27.967600472819022,8.568673333329011,11.668736549648326
2020-12-01 18:14:00,81.56666666666665,82.36833333333335,33.01916666666667,22.76,10.836666666666666,10.9625,23.73217,-1.2100000000000002,0.54253871681,69.9999999997832,69.99999999998307,34.55666666668088,25.205375886535656,8.373902222183506,9.563750579191979
2020-12-01 18:15:00,81.56833333333333,82.365,33.93,23.066666666666666,10.731666666666667,10.915833333333333,23.960411999999998,-0.6875,0.397,69.9999999997832,69.99999999998307,34.55666666668088,25.205375886535656,8.373902222183506,9.563750579191979
2020-12-01 18:16:00,82.0825,82.34833333333333,33.74333333333333,22.790000000000003,10.860000000000001,10.896666666666667,23.717176,-0.8250000000000001,0.397,69.9999999997832,69.99999999998307,34.55666666668088,25.205375886535656,8.373902222183506,9.563750579191979
2020-12-01 18:17:00,81.64,82.30583333333334,33.837500000000006,22.951666666666668,10.717500000000001,10.870833333333332,23.960411999999998,-1.0450000000000002,0.397,69.9999999997832,69.99999999998307,34.55666666668088,25.205375886535656,8.373902222183506,9.563750579191979
