,BackPresTurbineOP.steam_flow_in,BackPresTurbineOP.steam_pressure_in,BackPresTurbineOP.steam_temperature_in,BackPresTurbineOP.electricity_generation,BackPresTurbineOP.steam_pressure_out,BackPresTurbineOP.steam_temperature_out
2020-09-04 09:29:00,28.40545454545455,3.35,441.0554545454545,1.1809090909090907,0.6500000000000001,331.3545454545454
2020-09-04 09:30:00,28.190000000000005,3.3939999999999997,441.06500000000005,1.174,0.6500000000000001,331.14300000000003
2020-09-04 09:31:00,27.33272727272727,3.4427272727272724,441.5209090909091,1.1054545454545455,0.6500000000000001,331.21090909090907
2020-09-04 09:32:00,26.636363636363637,3.4454545454545458,442.00272727272727,1.0372727272727273,0.6500000000000001,331.84
2020-09-04 09:33:00,27.0575,3.3916666666666675,442.3166666666666,1.0625000000000002,0.6508333333333335,332.78916666666663
2020-09-04 09:34:00,27.166363636363634,3.3645454545454543,442.25272727272727,1.0681818181818183,0.650909090909091,333.38909090909095
2020-09-04 09:35:00,27.1525,3.3375,441.44000000000005,1.0633333333333337,0.6500000000000001,333.5683333333334
2020-09-04 09:36:00,27.241818181818186,3.32,440.2699999999999,1.0709090909090913,0.6500000000000001,333.53999999999996
2020-09-04 09:37:00,27.279999999999998,3.289090909090909,438.69181818181823,1.0727272727272728,0.6399999999999999,333.2127272727273
2020-09-04 09:38:00,27.305833333333336,3.2691666666666666,437.3325,1.0775000000000001,0.6399999999999999,332.62083333333334
2020-09-04 09:39:00,27.416666666666668,3.25,436.26555555555547,1.0855555555555556,0.6311111111111111,331.99
2020-09-04 09:40:00,27.532727272727275,3.2518181818181815,435.3463636363636,1.0999999999999999,0.63,331.25090909090915
2020-09-04 09:41:00,27.601,3.2599999999999993,434.8280000000001,1.107,0.63,330.433
2020-09-04 09:42:00,27.71636363636363,3.2754545454545454,434.6809090909091,1.113636363636364,0.63,329.68909090909085
2020-09-04 09:43:00,27.759999999999998,3.2920000000000003,434.997,1.1219999999999999,0.63,329.096
2020-09-04 09:44:00,27.411666666666665,3.3083333333333336,435.555,1.09,0.63,328.8416666666667
2020-09-04 09:45:00,27.30545454545455,3.3272727272727267,435.9527272727273,1.0872727272727274,0.63,328.86909090909086
2020-09-04 09:46:00,27.353636363636358,3.3390909090909093,436.52000000000004,1.0945454545454545,0.63,328.9472727272727
2020-09-04 09:47:00,27.349090909090908,3.3463636363636367,437.1418181818182,1.098181818181818,0.63,329.03363636363645
2020-09-04 09:48:00,27.2975,3.3383333333333325,437.9933333333333,1.0941666666666665,0.63,329.2566666666666
2020-09-04 09:49:00,27.510909090909085,3.3236363636363637,438.9518181818182,1.1136363636363635,0.63,329.43454545454546
2020-09-04 09:50:00,27.620000000000005,3.304,439.746,1.1320000000000001,0.625,329.51699999999994
2020-09-04 09:51:00,27.700833333333335,3.270833333333334,440.38166666666666,1.1391666666666667,0.62,329.58666666666664
2020-09-04 09:52:00,27.926363636363632,3.259090909090908,440.64,1.1627272727272728,0.62,329.5990909090909
2020-09-04 09:53:00,27.828333333333337,3.2549999999999994,440.70666666666665,1.155,0.6150000000000001,329.4641666666666
2020-09-04 09:54:00,27.473000000000003,3.255,440.65999999999997,1.123,0.6100000000000001,329.484
2020-09-04 09:55:00,27.48166666666667,3.2641666666666667,440.5983333333333,1.1274999999999997,0.6100000000000001,329.6583333333333
2020-09-04 09:56:00,27.533636363636365,3.2681818181818185,440.72181818181815,1.1345454545454547,0.6100000000000001,329.75272727272727
2020-09-04 09:57:00,27.351999999999997,3.279000000000001,441.064,1.121,0.6100000000000001,329.813
2020-09-04 09:58:00,27.01181818181818,3.2881818181818177,441.60272727272735,1.0936363636363635,0.6072727272727273,330.14727272727276
2020-09-04 09:59:00,26.837272727272726,3.289090909090909,442.25181818181824,1.0863636363636362,0.6,330.57727272727277
2020-09-04 10:00:00,26.80545454545455,3.283636363636364,442.9927272727273,1.0872727272727274,0.6,330.959090909091
2020-09-04 10:01:00,26.853333333333335,3.265,443.54,1.0999999999999999,0.5958333333333333,331.27416666666664
2020-09-04 10:02:00,27.227499999999996,3.2808333333333324,443.9683333333334,1.14,0.59,331.33750000000003
2020-09-04 10:03:00,27.297999999999995,3.2950000000000004,444.06000000000006,1.1439999999999997,0.5969999999999999,331.11800000000005
2020-09-04 10:04:00,27.44272727272727,3.264545454545454,444.1463636363637,1.1481818181818182,0.602727272727273,331.21636363636367
2020-09-04 10:05:00,28.821000000000005,3.246,444.07,1.262,0.611,331.07200000000006
2020-09-04 10:06:00,29.373636363636365,3.2781818181818183,443.49545454545455,1.2936363636363633,0.6227272727272727,330.3281818181818
2020-09-04 10:07:00,29.572000000000003,3.3209999999999993,442.89000000000004,1.302,0.6349999999999999,329.592
2020-09-04 10:08:00,29.682727272727266,3.363636363636364,442.5927272727273,1.31,0.6463636363636365,329.3454545454546
2020-09-04 10:09:00,30.28,3.3949999999999996,442.58666666666676,1.3683333333333334,0.6533333333333334,329.1091666666666
2020-09-04 10:10:00,30.923636363636366,3.3990909090909085,442.76545454545453,1.4154545454545453,0.6618181818181819,328.5672727272728
2020-09-04 10:11:00,33.68,3.4327272727272717,443.12000000000006,1.6772727272727272,0.6654545454545455,327.76818181818174
2020-09-04 10:12:00,38.128,3.367,443.42500000000007,1.98,0.6799999999999999,325.16799999999995
2020-09-04 10:13:00,37.92909090909091,3.3372727272727274,443.7009090909092,1.9481818181818182,0.6799999999999998,323.0672727272727
2020-09-04 10:14:00,38.34400000000001,3.3649999999999998,443.2200000000001,1.9949999999999999,0.6799999999999999,321.925
2020-09-04 10:15:00,37.525999999999996,3.3899999999999997,442.53000000000003,1.9609999999999999,0.6719999999999999,320.812
2020-09-04 10:16:00,37.51,3.378181818181818,442.0199999999999,1.9518181818181821,0.6709090909090909,320.05636363636364
2020-09-04 10:17:00,37.789090909090916,3.4009090909090904,441.9027272727272,1.979090909090909,0.6781818181818181,319.41363636363644
2020-09-04 10:18:00,37.451818181818176,3.3818181818181823,441.8572727272727,1.9436363636363636,0.6799999999999998,319.01818181818186
2020-09-04 10:19:00,37.87166666666668,3.419166666666667,441.9049999999999,1.9825,0.6799999999999998,318.90083333333337
2020-09-04 10:20:00,37.03545454545454,3.4400000000000004,442.2709090909091,1.9272727272727268,0.6799999999999998,318.82909090909095
2020-09-04 10:21:00,37.166666666666664,3.4499999999999997,442.7533333333334,1.9500000000000002,0.6799999999999998,318.95250000000004
2020-09-04 10:22:00,36.50818181818182,3.4472727272727273,443.1836363636364,1.8945454545454548,0.6799999999999998,319.06090909090915
2020-09-04 10:23:00,36.32916666666666,3.4483333333333337,443.6125,1.8833333333333335,0.6799999999999998,319.39583333333326
2020-09-04 10:24:00,36.132000000000005,3.4539999999999997,443.78000000000003,1.8730000000000004,0.6789999999999999,319.66900000000004
2020-09-04 10:25:00,35.8275,3.459166666666667,443.54,1.8508333333333333,0.6774999999999999,319.8324999999999
2020-09-04 10:26:00,35.822,3.463,443.3280000000001,1.8549999999999998,0.6799999999999999,319.926
2020-09-04 10:27:00,35.7975,3.4708333333333328,443.32750000000004,1.863333333333333,0.6783333333333332,319.93
2020-09-04 10:28:00,35.833636363636366,3.4781818181818185,443.6572727272727,1.8718181818181818,0.6799999999999998,319.9463636363636
2020-09-04 10:29:00,35.92666666666667,3.483333333333333,444.07666666666677,1.8808333333333331,0.6725,319.93666666666667
2020-09-04 10:30:00,35.866,3.4940000000000007,444.44000000000005,1.887,0.67,319.90199999999993
2020-09-04 10:31:00,35.242000000000004,3.5089999999999995,444.8570000000001,1.844,0.67,319.95599999999996
2020-09-04 10:32:00,34.963,3.496000000000001,444.96999999999997,1.8180000000000003,0.6620000000000001,320.1420000000001
2020-09-04 10:33:00,35.14454545454545,3.478181818181818,444.73363636363644,1.8372727272727274,0.66,320.2690909090909
2020-09-04 10:34:00,36.15,3.443333333333334,443.9691666666667,1.9158333333333337,0.66,319.9041666666667
2020-09-04 10:35:00,35.701818181818176,3.4172727272727275,442.66727272727263,1.8663636363636362,0.651818181818182,319.1554545454546
2020-09-04 10:36:00,35.345454545454544,3.391818181818182,441.2872727272727,1.833636363636363,0.6427272727272727,318.65
2020-09-04 10:37:00,35.63909090909091,3.3681818181818186,440.16181818181815,1.8518181818181818,0.6399999999999999,318.1072727272727
2020-09-04 10:38:00,36.04,3.3416666666666663,439.05916666666667,1.8725000000000003,0.6399999999999999,317.3175
2020-09-04 10:39:00,35.99272727272727,3.3281818181818177,438.359090909091,1.8599999999999997,0.6399999999999999,316.7218181818182
2020-09-04 10:40:00,35.950909090909086,3.3181818181818183,438.1418181818181,1.8518181818181818,0.6399999999999999,316.2790909090909
2020-09-04 10:41:00,36.75333333333334,3.2908333333333335,438.1516666666667,1.8958333333333333,0.6399999999999999,315.9191666666666
2020-09-04 10:42:00,36.832727272727276,3.2890909090909086,438.2781818181818,1.9072727272727277,0.6436363636363638,315.59272727272725
2020-09-04 10:43:00,36.76166666666668,3.299166666666667,438.51,1.9016666666666666,0.6500000000000001,315.33166666666665
2020-09-04 10:44:00,36.406666666666666,3.308333333333333,438.8858333333333,1.8749999999999998,0.6500000000000001,315.36999999999995
2020-09-04 10:45:00,36.47083333333333,3.3149999999999995,439.29999999999995,1.878333333333333,0.6500000000000001,315.4866666666667
2020-09-04 10:46:00,36.434999999999995,3.318333333333333,439.52500000000003,1.8708333333333338,0.6500000000000001,315.65333333333336
2020-09-04 10:47:00,36.513,3.321,439.5400000000001,1.8680000000000003,0.6540000000000001,315.876
2020-09-04 10:48:00,36.531666666666666,3.3283333333333327,439.4583333333333,1.8758333333333328,0.6558333333333334,316.0133333333333
2020-09-04 10:49:00,36.46083333333333,3.326666666666666,439.2250000000001,1.8683333333333334,0.66,315.99333333333334
2020-09-04 10:50:00,36.47,3.322,438.9029999999999,1.8609999999999995,0.66,315.996
2020-09-04 10:51:00,36.436,3.321,438.58899999999994,1.8599999999999999,0.66,315.97200000000004
2020-09-04 10:52:00,36.36181818181819,3.313636363636363,438.36909090909097,1.8536363636363637,0.66,315.9418181818182
2020-09-04 10:53:00,36.29999999999999,3.3008333333333333,438.3683333333333,1.8399999999999999,0.66,315.9225
2020-09-04 10:54:00,36.37416666666667,3.296666666666667,438.335,1.845,0.66,316.02
2020-09-04 10:55:00,36.7,3.2883333333333336,438.6658333333333,1.860833333333333,0.66,316.1058333333333
2020-09-04 10:56:00,36.834,3.279000000000001,438.8,1.8609999999999995,0.665,316.274
2020-09-04 10:57:00,37.00272727272727,3.2663636363636357,438.83181818181816,1.8627272727272726,0.67,316.41
2020-09-04 10:58:00,37.82727272727272,3.2190909090909092,438.5672727272727,1.8736363636363633,0.6781818181818181,316.6645454545454
2020-09-04 10:59:00,35.99727272727273,3.2527272727272716,437.869090909091,1.7490909090909093,0.6772727272727271,316.9990909090909
2020-09-04 11:00:00,34.585454545454546,3.267272727272727,437.2509090909091,1.6454545454545455,0.67,317.6227272727272
2020-09-04 11:01:00,35.416666666666664,3.3016666666666663,436.84499999999997,1.7200000000000004,0.6799999999999998,318.2183333333333
2020-09-04 11:02:00,33.631,3.41,436.66999999999996,1.6219999999999999,0.6799999999999999,318.286
2020-09-04 11:03:00,31.597272727272728,3.4345454545454555,437.0245454545456,1.473636363636364,0.67,318.89818181818185
2020-09-04 11:04:00,31.573333333333338,3.4625,437.89416666666665,1.4875,0.67,319.9941666666667
2020-09-04 11:05:00,31.744545454545456,3.4845454545454557,438.5945454545454,1.5190909090909088,0.6636363636363637,320.4418181818181
2020-09-04 11:06:00,34.26363636363636,3.4690909090909092,439.22272727272724,1.729090909090909,0.6681818181818181,320.22545454545457
2020-09-04 11:07:00,32.98100000000001,3.4770000000000003,439.767,1.6189999999999998,0.664,319.303
2020-09-04 11:08:00,31.84,3.503636363636363,440.34909090909093,1.5554545454545456,0.66,319.5718181818182
2020-09-04 11:09:00,31.926000000000005,3.518,440.74000000000007,1.572,0.6560000000000001,319.878
2020-09-04 11:10:00,31.850909090909088,3.515454545454545,441.08909090909094,1.57,0.650909090909091,319.9736363636364
2020-09-04 11:11:00,31.745,3.505833333333333,441.3216666666667,1.5658333333333332,0.6500000000000001,320.1341666666667
2020-09-04 11:12:00,31.724444444444444,3.4944444444444454,441.53,1.5666666666666669,0.65,320.31777777777774
2020-09-04 11:13:00,36.479166666666664,3.420833333333333,441.54666666666657,1.9283333333333335,0.6616666666666667,319.6316666666667
2020-09-04 11:14:00,35.751,3.3620000000000005,441.45,1.8409999999999997,0.66,318.385
2020-09-04 11:15:00,35.714999999999996,3.338,440.87699999999995,1.8239999999999998,0.656,317.8059999999999
2020-09-04 11:16:00,36.17727272727273,3.2981818181818183,440.05090909090904,1.8409090909090913,0.6581818181818183,317.49272727272734
2020-09-04 11:17:00,35.82416666666666,3.326666666666666,439.1500000000001,1.8258333333333334,0.6541666666666668,317.10333333333335
2020-09-04 11:18:00,35.5690909090909,3.3363636363636364,438.5681818181818,1.802727272727273,0.651818181818182,316.79636363636365
2020-09-04 11:19:00,35.099999999999994,3.3488888888888892,438.3711111111111,1.7822222222222222,0.65,316.6488888888889
2020-09-04 11:20:00,35.1,3.350833333333334,438.2766666666667,1.7841666666666667,0.6500000000000001,316.43333333333334
2020-09-04 11:21:00,35.11272727272728,3.36,438.2327272727273,1.7836363636363637,0.6500000000000001,316.2790909090909
2020-09-04 11:22:00,35.74363636363636,3.3245454545454547,438.36909090909097,1.8254545454545452,0.6554545454545455,316.11999999999995
2020-09-04 11:23:00,36.717,3.2890000000000006,438.6379999999999,1.8709999999999998,0.66,315.99699999999996
2020-09-04 11:24:00,37.124545454545455,3.2518181818181815,438.95,1.8745454545454547,0.6681818181818181,315.96363636363634
2020-09-04 11:25:00,37.62363636363636,3.22,439.2863636363636,1.8709090909090909,0.6754545454545453,316.3681818181818
2020-09-04 11:26:00,38.181,3.196,439.758,1.8799999999999997,0.6799999999999999,316.9150000000001
2020-09-04 11:27:00,38.962,3.247,440.3299999999999,1.9470000000000003,0.6890000000000002,317.64599999999996
2020-09-04 11:28:00,39.85181818181818,3.2936363636363635,441.4054545454546,2.016363636363636,0.7000000000000001,318.1281818181818
2020-09-04 11:29:00,38.803000000000004,3.344,442.9,1.9790000000000003,0.7000000000000001,318.68500000000006
2020-09-04 11:30:00,38.07833333333334,3.405,444.955,1.9641666666666666,0.7000000000000001,319.4925
2020-09-04 11:31:00,37.43454545454545,3.4227272727272724,447.0690909090909,1.9299999999999997,0.7027272727272729,320.37727272727267
2020-09-04 11:32:00,37.13454545454545,3.328181818181818,448.92545454545456,1.8636363636363633,0.700909090909091,321.7145454545454
2020-09-04 11:33:00,37.64,3.3040000000000007,449.68100000000004,1.8779999999999994,0.71,322.978
2020-09-04 11:34:00,37.928333333333335,3.285833333333333,449.3333333333333,1.8816666666666662,0.71,324.07
2020-09-04 11:35:00,38.375,3.2708333333333335,447.78,1.8883333333333334,0.7199999999999999,324.70583333333326
2020-09-04 11:36:00,39.082727272727276,3.251818181818182,445.7609090909091,1.9036363636363638,0.7254545454545457,324.99454545454546
2020-09-04 11:37:00,40.26636363636364,3.230909090909091,443.5054545454545,1.9381818181818182,0.7372727272727274,325.0290909090909
2020-09-04 11:38:00,40.32333333333333,3.231666666666666,441.3258333333333,1.9349999999999998,0.7400000000000001,324.96583333333325
2020-09-04 11:39:00,40.303636363636365,3.2245454545454546,439.90000000000003,1.9181818181818182,0.7409090909090911,324.6836363636363
2020-09-04 11:40:00,40.32090909090909,3.2199999999999993,438.7627272727273,1.892727272727273,0.7509090909090909,324.5209090909091
2020-09-04 11:41:00,38.166666666666664,3.268333333333333,437.82666666666665,1.7850000000000001,0.7508333333333334,324.49499999999995
2020-09-04 11:42:00,36.33,3.3045454545454542,437.6236363636363,1.6790909090909087,0.75,324.56909090909085
2020-09-04 11:43:00,35.479166666666664,3.3258333333333323,437.7433333333333,1.6274999999999997,0.7400000000000001,324.8916666666666
2020-09-04 11:44:00,35.564166666666665,3.2899999999999996,438.0016666666667,1.6208333333333333,0.7400000000000001,325.1883333333333
2020-09-04 11:45:00,36.030909090909084,3.2709090909090905,438.18727272727267,1.6536363636363638,0.7400000000000001,325.2863636363636
2020-09-04 11:46:00,35.45909090909091,3.2681818181818176,437.9509090909091,1.608181818181818,0.7400000000000001,325.17545454545456
2020-09-04 11:47:00,35.32454545454545,3.251818181818182,437.3672727272726,1.5990909090909087,0.7381818181818183,325.0709090909091
2020-09-04 11:48:00,34.36636363636364,3.244545454545454,436.82454545454544,1.5199999999999998,0.7300000000000001,324.99454545454546
2020-09-04 11:49:00,32.26636363636363,3.2890909090909095,436.2509090909091,1.3736363636363635,0.7209090909090907,325.4390909090909
2020-09-04 11:50:00,30.91666666666667,3.3241666666666663,435.9383333333333,1.3066666666666669,0.71,326.3908333333334
2020-09-04 11:51:00,31.871999999999996,3.3400000000000007,435.75,1.403,0.708,326.7979999999999
2020-09-04 11:52:00,32.93333333333333,3.335833333333333,435.6466666666666,1.4641666666666666,0.7075,326.02833333333336
2020-09-04 11:53:00,33.80090909090909,3.320909090909091,435.4527272727273,1.5481818181818185,0.701818181818182,324.95363636363635
2020-09-04 11:54:00,33.17,3.320909090909091,435.370909090909,1.5054545454545456,0.6972727272727274,323.88454545454556
2020-09-04 11:55:00,33.39583333333333,3.3166666666666664,435.1166666666666,1.5241666666666667,0.6925000000000002,323.1716666666667
2020-09-04 11:56:00,33.194,3.311,434.9989999999999,1.5150000000000001,0.6900000000000002,322.71
2020-09-04 11:57:00,33.31,3.3,435.02599999999995,1.5270000000000001,0.6900000000000002,322.121
2020-09-04 11:58:00,33.924166666666665,3.285833333333333,435.06999999999994,1.5666666666666667,0.6900000000000003,321.6966666666668
2020-09-04 11:59:00,32.49750000000001,3.3174999999999994,435.3491666666666,1.4583333333333333,0.6883333333333335,321.52416666666676
2020-09-04 12:00:00,31.140909090909087,3.3627272727272723,435.97090909090906,1.3963636363636367,0.6799999999999998,322.15000000000003
2020-09-04 12:01:00,32.64272727272728,3.355454545454545,436.7981818181819,1.5072727272727275,0.6872727272727275,322.6490909090909
2020-09-04 12:02:00,32.19499999999999,3.3350000000000004,437.7708333333334,1.4533333333333331,0.6941666666666668,322.74499999999995
2020-09-04 12:03:00,32.932500000000005,3.3166666666666664,438.56666666666666,1.4866666666666666,0.7000000000000001,323.045
2020-09-04 12:04:00,33.46818181818182,3.3109090909090906,438.85090909090906,1.5200000000000002,0.71,323.40727272727275
2020-09-04 12:05:00,32.808,3.3199999999999994,439.01000000000005,1.4610000000000003,0.71,323.81
2020-09-04 12:06:00,33.11272727272728,3.3245454545454547,438.78999999999996,1.4845454545454544,0.71,324.3845454545454
2020-09-04 12:07:00,33.708,3.3229999999999995,438.48,1.5350000000000001,0.71,324.458
2020-09-04 12:08:00,33.07181818181819,3.3345454545454545,438.1418181818181,1.4763636363636365,0.7136363636363635,324.38727272727266
2020-09-04 12:09:00,33.42727272727273,3.3272727272727276,437.86909090909097,1.5081818181818178,0.7199999999999999,324.48181818181814
2020-09-04 12:10:00,34.196999999999996,3.318,437.631,1.5590000000000004,0.7199999999999999,324.3279999999999
2020-09-04 12:11:00,34.68636363636364,3.2981818181818174,437.26,1.5909090909090913,0.7236363636363637,323.9745454545455
2020-09-04 12:12:00,35.08090909090909,3.291818181818182,436.92454545454547,1.620909090909091,0.7199999999999999,323.4654545454545
2020-09-04 12:13:00,35.01833333333334,3.2800000000000007,436.645,1.6108333333333331,0.7199999999999999,322.9891666666666
2020-09-04 12:14:00,34.93272727272727,3.265454545454545,436.54272727272723,1.6090909090909087,0.7199999999999999,322.66636363636366
2020-09-04 12:15:00,34.52636363636364,3.2563636363636363,436.8518181818181,1.5727272727272728,0.7109090909090908,322.52909090909094
2020-09-04 12:16:00,33.14000000000001,3.269090909090909,437.1154545454546,1.4745454545454548,0.700909090909091,322.83
2020-09-04 12:17:00,33.04583333333333,3.2675000000000005,437.49916666666667,1.4883333333333333,0.6925000000000002,323.33416666666665
2020-09-04 12:18:00,32.479,3.2729999999999997,437.96000000000004,1.4569999999999999,0.6839999999999999,323.557
2020-09-04 12:19:00,32.214,3.2760000000000007,438.39000000000004,1.4449999999999998,0.6799999999999999,323.8839999999999
2020-09-04 12:20:00,32.24250000000001,3.2800000000000007,438.63416666666666,1.4566666666666668,0.67,324.00999999999993
2020-09-04 12:21:00,32.226363636363644,3.2845454545454547,438.81545454545454,1.461818181818182,0.67,323.95181818181817
2020-09-04 12:22:00,32.18333333333333,3.2775000000000003,438.67333333333335,1.464166666666667,0.6683333333333333,323.8075
2020-09-04 12:23:00,32.6775,3.2658333333333345,438.36000000000007,1.5091666666666665,0.6633333333333333,323.5866666666667
2020-09-04 12:24:00,31.874545454545455,3.2627272727272736,437.9054545454546,1.4409090909090907,0.6627272727272728,323.0536363636363
2020-09-04 12:25:00,30.685,3.2783333333333338,437.4008333333333,1.3691666666666666,0.66,323.27000000000004
2020-09-04 12:26:00,31.60272727272728,3.277272727272728,437.01545454545453,1.4354545454545453,0.6572727272727273,323.2763636363636
2020-09-04 12:27:00,30.8075,3.293333333333333,436.8949999999999,1.385,0.6500000000000001,323.11999999999995
2020-09-04 12:28:00,30.748333333333335,3.3025,436.85333333333324,1.3858333333333333,0.6500000000000001,323.0733333333333
2020-09-04 12:29:00,30.69363636363636,3.3072727272727267,436.87909090909085,1.3827272727272726,0.6500000000000001,322.9218181818182
2020-09-04 12:30:00,30.603999999999996,3.3099999999999996,437.0200000000001,1.3760000000000001,0.6500000000000001,322.90999999999997
2020-09-04 12:31:00,30.41909090909091,3.3027272727272727,437.2427272727273,1.3609090909090906,0.6500000000000001,322.90181818181816
2020-09-04 12:32:00,30.347999999999992,3.2960000000000003,437.534,1.3519999999999999,0.6500000000000001,323.054
2020-09-04 12:33:00,30.266666666666666,3.295,437.7016666666666,1.3441666666666665,0.6500000000000001,323.38416666666666
2020-09-04 12:34:00,30.216363636363635,3.2881818181818185,437.76909090909083,1.3372727272727272,0.6500000000000001,323.5681818181818
2020-09-04 12:35:00,30.126000000000005,3.2800000000000002,437.701,1.335,0.6449999999999999,323.749
2020-09-04 12:36:00,30.071999999999996,3.277,437.447,1.3409999999999997,0.6399999999999999,323.68000000000006
2020-09-04 12:37:00,30.054545454545448,3.277272727272728,437.17,1.3463636363636362,0.6354545454545455,323.48454545454547
2020-09-04 12:38:00,30.003333333333334,3.2741666666666673,436.63750000000005,1.3483333333333334,0.63,323.14333333333326
2020-09-04 12:39:00,30.035000000000004,3.277,436.21999999999997,1.3519999999999999,0.627,322.694
2020-09-04 12:40:00,30.00545454545454,3.2800000000000007,435.8163636363637,1.357272727272727,0.62,322.2827272727272
2020-09-04 12:41:00,30.026363636363637,3.287272727272727,435.6254545454545,1.3609090909090908,0.62,321.83090909090913
2020-09-04 12:42:00,29.890909090909098,3.2936363636363635,435.5436363636363,1.3536363636363633,0.62,321.43000000000006
2020-09-04 12:43:00,29.73583333333333,3.2991666666666664,435.5466666666666,1.3466666666666667,0.6183333333333334,321.2275
2020-09-04 12:44:00,29.625833333333336,3.3049999999999997,435.56333333333333,1.3425,0.6100000000000001,321.05833333333334
2020-09-04 12:45:00,29.217000000000002,3.307,435.78999999999996,1.3150000000000002,0.6100000000000001,320.943
2020-09-04 12:46:00,28.589090909090906,3.319090909090909,436.0981818181818,1.2672727272727273,0.6,321.2027272727273
2020-09-04 12:47:00,28.514545454545456,3.3272727272727267,436.5190909090909,1.2763636363636364,0.5918181818181817,321.43727272727267
2020-09-04 12:48:00,28.937272727272724,3.329090909090908,437.0063636363637,1.329090909090909,0.5872727272727273,321.27818181818185
2020-09-04 12:49:00,29.22333333333334,3.3377777777777777,437.41222222222217,1.372222222222222,0.58,320.75888888888886
2020-09-04 12:50:00,30.28,3.3259999999999996,437.87000000000006,1.483,0.58,319.972
2020-09-04 12:51:00,31.32,3.3077777777777775,438.07111111111107,1.59,0.5822222222222222,318.52111111111105
2020-09-04 12:52:00,37.85181818181818,3.209090909090909,438.05090909090904,2.0327272727272727,0.6054545454545456,316.36727272727273
2020-09-04 12:53:00,39.402727272727276,3.2290909090909095,437.3127272727274,2.13,0.6154545454545455,313.85
2020-09-04 12:54:00,40.562,3.2300000000000004,436.43500000000006,2.1839999999999997,0.626,312.22200000000004
2020-09-04 12:55:00,41.15272727272727,3.2427272727272722,435.78,2.2163636363636368,0.63,311.1318181818182
2020-09-04 12:56:00,41.99333333333332,3.2691666666666657,435.555,2.2691666666666666,0.6399999999999999,310.46416666666676
2020-09-04 12:57:00,42.020833333333336,3.273333333333334,435.5466666666666,2.2591666666666668,0.6483333333333335,310.07416666666654
2020-09-04 12:58:00,42.74000000000001,3.2544444444444443,435.8355555555556,2.2688888888888887,0.6555555555555556,310.1622222222223
2020-09-04 12:59:00,43.25,3.2409090909090907,436.17999999999995,2.2745454545454544,0.6636363636363636,310.61727272727273
2020-09-04 13:00:00,43.92090909090909,3.2436363636363637,436.5445454545455,2.2927272727272725,0.6772727272727272,311.3309090909091
2020-09-04 13:01:00,44.565,3.255,436.98,2.318,0.6870000000000002,312.2220000000001
2020-09-04 13:02:00,44.650000000000006,3.264545454545454,437.6372727272728,2.313636363636364,0.6945454545454547,313.2472727272727
2020-09-04 13:03:00,44.912727272727274,3.2700000000000005,438.36909090909097,2.3263636363636366,0.7000000000000001,314.1972727272728
2020-09-04 13:04:00,45.13777777777778,3.2822222222222224,438.89666666666665,2.3322222222222226,0.7066666666666667,315.0111111111111
2020-09-04 13:05:00,43.76,3.3490909090909087,439.47727272727263,2.2945454545454544,0.71,315.65999999999997
2020-09-04 13:06:00,42.93416666666667,3.3791666666666664,440.1174999999999,2.2541666666666664,0.71,316.1425
2020-09-04 13:07:00,41.59416666666666,3.335833333333333,440.87916666666666,2.146666666666667,0.71,316.665
2020-09-04 13:08:00,40.98545454545455,3.317272727272727,441.18545454545443,2.0954545454545452,0.7081818181818181,317.4981818181818
2020-09-04 13:09:00,40.19777777777777,3.302222222222222,440.90333333333336,2.0455555555555556,0.7000000000000001,318.00555555555553
2020-09-04 13:10:00,39.967499999999994,3.2883333333333336,440.2233333333333,2.0191666666666666,0.7000000000000001,318.4108333333333
2020-09-04 13:11:00,39.848181818181814,3.276363636363637,439.52181818181816,2.0009090909090905,0.7000000000000001,318.68545454545455
2020-09-04 13:12:00,39.788,3.2640000000000002,438.794,1.985,0.709,318.872
2020-09-04 13:13:00,40.1975,3.251666666666667,438.05999999999995,1.988333333333333,0.71,318.93333333333334
2020-09-04 13:14:00,40.72363636363636,3.247272727272727,437.4472727272727,2.000909090909091,0.7163636363636362,319.01818181818186
2020-09-04 13:15:00,39.024,3.2920000000000003,436.9799999999999,1.935,0.71,319.02000000000004
2020-09-04 13:16:00,37.79100000000001,3.306,436.73999999999995,1.8639999999999994,0.71,318.99
2020-09-04 13:17:00,36.086666666666666,3.3191666666666664,436.72833333333347,1.758333333333333,0.7000000000000001,319.0866666666667
2020-09-04 13:18:00,35.29636363636364,3.340909090909091,436.86999999999995,1.7063636363636367,0.6972727272727274,319.4181818181818
2020-09-04 13:19:00,34.65833333333334,3.3541666666666665,437.07,1.665,0.6900000000000003,319.6758333333334
2020-09-04 13:20:00,34.10545454545455,3.3218181818181822,437.1609090909091,1.6272727272727272,0.6836363636363635,319.93636363636364
2020-09-04 13:21:00,34.13333333333333,3.3077777777777775,436.8811111111111,1.627777777777778,0.6799999999999999,320.13111111111107
2020-09-04 13:22:00,34.31583333333334,3.293333333333333,435.90500000000003,1.6475,0.6799999999999998,319.8841666666667
2020-09-04 13:23:00,34.544166666666676,3.285,434.855,1.6591666666666667,0.6741666666666667,319.34000000000003
2020-09-04 13:24:00,34.52181818181819,3.282727272727273,434.0945454545454,1.6645454545454543,0.67,318.60181818181815
2020-09-04 13:25:00,34.245,3.286,433.4500000000001,1.6430000000000002,0.665,317.927
